Label,URL,productID,brand,name,price,description,ingredients,subCategory,total_reviews
lips,https://www.sephora.com/product/rosebud-salve-in-a-tube-P266126?icid2=products%20grid:p266126,1267418,Rosebud Perfume Co.,Rosebud Salve in a Tube,$7.00,"What it is:
A cult-favorite, multitasking miracle balm in a convenient tube format.

What it is formulated to do:
This beloved multipurpose essential deeply moisturizes and soothes dry lips. Versatile and comforting to skin, it calms and heals irritation, soothes the sting of minor burns, helps heal cuts, tames mangled cuticles, helps fix ashy elbows and knees, and minimizes diaper rash. The slight hint of rose scent adds a delicately aromatic touch without overpowering or cloying.

Clean at Sephora
Clean at Sephora is formulated without a list of over 50 ingredients, including sulfates (SLS and SLES), parabens, phthalates, and more. For the full list, check out the Ingredients tab.","-Aromol (7 Essential Trade Secret Rose Oils): Heals and adds an aromatic touch.
-Petrolatum: Moisturizes and protects against the elements.

Cotton Seed Oil, Aromol, Essential Oils, Petrolatum Base.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",Lip Balms & Treatments,2311
lips,https://www.sephora.com/product/grandelips-hydrating-lip-plumper-P407471?icid2=products%20grid:p407471,2350171,Grande Cosmetics,GrandeLIPS Hydrating Lip Plumper Gloss,$27.00,"What it is: A high-gloss, volumizing lip plumper infused with a nurturing cocktail of Volulip™ and hyaluronic acid for immediate and long-term hydrating benefits.

Highlighted Ingredients:
- Volulip™: Soothes irritated skin while supporting collagen and delivering a plumping look.
- Hyaluronic Acid: Moisturizes and improves firmness; helps stimulate visible plumping.
- Vitamin B3: Acts as a skin-conditioning agent with smoothing properties.

Ingredient Callouts: Free of parabens. This product is also cruelty-free.

What Else You Need to Know: This plumper visibly improves lip volume in three to five minutes and hydrates dry areas. Plus, when used two times daily for 30 days, see an increase in the appearance of overall lip volume. The unique cushion applicator easily wipes clean and combines effortlessly with other lip products.

Clinical Results: In a consumer study with 30 subjects using GrandeLIP Plumper:
- 97% said lips felt hydrated
- 90% saw fuller-looking lips","-Volulip™: Soothes irritated skin while enhancing collagen and plumping effect.
-Hyaluronic Acid: Moisturizes and improves firmness; helps stimulate plumping.
-Niacin: Skin conditioning agent with smoothing properties.
-Atelocollagen Polypeptide: Boosts natural collagen production.

Octyldodecanol, Polybutene, Silica Dimethyl Silylate, Pentaerythrityl Tetraisostearate, Ethylhexyl Palmitate, Flavor/Aroma, Cetearyl Ethylhexanoate, Quaternium-90 Bentonite, Menthoxypropanediol, Caprylyl Glycol, 1,2-Hexanediol, Methyl Nicotinate, Propylene Carbonate, Butylene Glycol, Sorbitan Isostearate, Saccharin, Sodium Chondroitin Sulfate, Caffeine, Niacin, Portulaca Pilosa Extract, Atelocollagen, Phenoxyethanol, Hexylene Glycol, Sodium Hyaluronate, Sucrose Cocoate, Palmitoyl Tripeptide-38, Benzyl Benzoate.",Lip Gloss,1330
lips,https://www.sephora.com/product/permagel-ultra-lip-pencil-P423696?icid2=products%20grid:p423696,2005684,PAT McGRATH LABS,Permagel Ultra Lip Pencil,$28.00,"What it is: A curated collection of waterproof lip pencils designed to blend seamlessly while adding definition and structure for long-lasting lip perfection.

What Else You Need to Know: This lip pencil sculpts, shades, and defines with a revolutionary formulation. The soft texture smooths, fills, and shapes with ample playtime to smudge and diffuse before setting, and the exclusive PermaGel technology prevents feathering for transfer-resistant lip luxury in matte and pearl finishes.","Titanium Dioxide (CI 77891), Mica, Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Yellow 5 Lake (CI 19140), Red 6 (CI 15850), Isododecane, Synthetic Wax, Hydrogenated Polydicyclopentadiene, Polybutene, Nylon-12, Perfluorononyl Dimethicone, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Copernicia Cerifera (Carnauba) Wax.",Lip Liner,153
lips,https://www.sephora.com/product/charlotte-tilbury-superstar-lips-lipstick-pillow-talk-collection-P455322?icid2=products%20grid:p455322,2244606,Charlotte Tilbury,Superstar Lips Lipstick - Pillow Talk Collection,$34.00,"What it is: A cushion-like lipstick in the bestselling Pillow Talk nude pink and two metallic topper shades.

Highlighted Ingredients:
- Magic Diamond Powder: Brightens with a photo luminescence.
- Hyaluronic Acid: Hydrates lips.
- Emollient Oil: Gives lips a rich, glossy feel.

Ingredient Callouts: This product is cruelty-free.

What Else You Need to Know: Layer it over Pillow Talk Matte Revolution (sold separately) to give your favorite shade a shimmering, diamond-like top coat. Apply it with Pillow Talk Lip Cheat for a color-rich finish or wear alone for a shimmering veil of sparkle.

""My Pillow Talk Universe will make your eyes look brighter, your lips look fuller and wider, and your complexion will be enhanced in seconds. These are my sultry, seductive shades for Pillow Talk magic."" –Charlotte Tilbury","-Magic Diamond Powder: Brightens with a photo luminescence.
-Hyaluronic Acid: Hydrates the lips.
-Emollient Oil: Gives lips a rich, glossy feel.

Polybutene, Diisostearyl Malate, Hydrogenated Polyisobutene, Polyethylene, Vp/Hexadecene Copolymer, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Mica, Ethyl Vanillin, Pentaerythrityl Tetra-Dl-T-Butyl Hydroxyhydrocinnamate, Phospholipids, Limonene, Aroma (Flavor), Hyaluronic Acid, Saccharomyces Cerevisiae Extract, Sodium Chondroitin Sulfate, Tocopherol, Citral, Diamond Powder, Dicalcium Phosphate, Tripeptide-29, Tin Oxide, [+/- Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Red 6 (Ci 15850), Red 7 Lake (Ci 15850), Yellow 5 Lake (Ci 19140), Yellow 6 Lake (Ci 15985), Blue 1 Lake (Ci 42090)].",Lipstick,146
lips,https://www.sephora.com/product/benetint-cheek-lip-stain-P1272?icid2=products%20grid:p1272,108779,Benefit Cosmetics,Benetint Rose Lip & Cheek Tint 10ml,$30.00,"What it is:
The original—and still the best—rose-tinted cheek and lip stain.

What it does:
Benefit Benetint is the sexiest flush you can get from a bottle. A kiss-proof and smudge-proof, indelibly sheer tint, it gives an innocent yet provocative glow to keep everyone guessing.","Water, Polysorbate 20, Phenoxyethanol, Sodium Hydroxide, Carmine (Ci 75470), Methylparaben, Fragrance, Tetrasodium Edta, Geraniol, Linalool, Hexyl Cinnamal, Citronellol, Maltodextrin, Benzyl Salicylate, BHT, N° 00n12802.",Blush,2994
lips,https://www.sephora.com/product/chubby-stick-moisturizing-lip-colour-balm-P279113?icid2=products%20grid:p279113,1307859,CLINIQUE,Chubby Stick Moisturizing Lip Colour Balm,$18.50,"What it is: A nourishing tinted lip balm that is part of a limited-edition collection.

What Else You Need to Know: Get vibrant, nourishing color with Clinique’s Crayola™ Chubby Sticks—loaded with mango and shea butters so that lips feel comfortably soft and smooth. This product is offered in sheer to intense shades including Wild Strawberry (Chunky Cherry), Pink Sherbert (woppin' watermelon), Mauvelous (super strawberry), Mango Tango (oversized orange), Melon (mighty mimosa), Razzmatazz (pudgy peony), Tickle Me Pink (intense), Red Violet (intense), Fuzzy Wuzzy (intense), Brick Red (intense).","Ricinus Communis (Castor) Seed Oil, Caprylic/Capric Triglyceride, Vegetable Oil/Olus/Huile Vegetale, Euphorbia Cerifera (Candelilla) Wax/Candelilla Cera/Cire De Candelilla, Beeswax/Cera Alba/Cire D Abeille, Ozokerite, Butyrospermum Parkii (Shea Butter), Hydrogenated Vegetable Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Tocopherol, Mangifera Indica (Mango) Seed Butter, Limnanthes Alba (Meadowfoam) Seed Oil, Hydrogenated Olive Oil, Helianthus Annuus (Sunflower) Seed Oil, [+/- Titanium Dioxide (Ci 77891), Mica, Yellow 5 Lake (Ci 19140), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Red 7 Lake (Ci 15850), Red 22 Lake (Ci 45380), Red 30 Lake (Ci 73360), Carmine (Ci 75470), Red 6 (Ci 15850), Bismuth Oxychloride (Ci 77163), Red 33 Lake (Ci 17200), Red 28 Lake (Ci 45410), Blue 1 Lake (Ci 42090), Yellow 6 Lake (Ci 15985)] .

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",Lip Balm & Treatment,2431
lips,https://www.sephora.com/product/crushed-lip-color-P422224?icid2=products%20grid:p422224,2417459,Bobbi Brown,Crushed Lip Color,$29.00,"What it is:
A formula with the look of a lipstick and the feel of a balm, for Bobbi Brown’s most wearable lip yet.

What it does:
This formula’s soft matte pigments deliver high color payoff with a blotted-down, stained effect. Its mix of vitamins E and C and beeswax help the lipstick glide on comfortably while leaving the lips feeling hydrated and kissably soft. This long-wear formula is lightweight, and the look resists feathering and fading. Swipe once for a pigment-rich stain effect—or more for a fuller-coverage look.

What it is formulated WITHOUT:
- Parabens
- Sulfates
- Phthalates

What else you need to know:
Crushed Lip Color is now in available in new, exclusive shades curated by beauty and fashion influencers Molly Chiang, Sazan Hendrix, and Dalal AlDoub.","Ricinus Communis (Castor) Seed Oil, Caprylic/Capric Triglyceride, Isopropyl Lanolate, Euphorbia Cerifera (Candelilla) Wax/Candelilla Cera/Cire De Candelilla, Cetyl Lactate, Paraffin, Beeswax/Cera Alba/Cire D'Abeille, Nylon-12, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Tocopherol, Ascorbyl Palmitate, Ethylhexyl Methoxycinnamate, Linalool, Limonene, Citral, Benzyl Benzoate, Geraniol, Fragrance, [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Yellow 6 Lake (Ci 15985), Red 7 Lake (Ci 15850), Manganese Violet (Ci 77742), Red 6 (Ci 15850), Red 7 (Ci 15850), Red 27 (Ci 45410), Blue 1 Lake (Ci 42090), Red 28 Lake (Ci 45410), Yellow 5 Lake (Ci 19140), Red 22 Lake (Ci 45380), Carmine (Ci 75470), Red 21 (Ci 45380), Orange 5 (Ci 45370), Bismuth Oxychloride (Ci 77163)] .

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",Lipstick,376
lips,https://www.sephora.com/product/fresh-soft-lip-duo-P463294?icid2=products%20grid:p463294,2375913,fresh,Soft Lip Duo,$18.00,"What it is: A dreamy lip duo that goes beyond hydration with the nourishing Sugar Lip Advanced Therapy and the cooling Sugar Mint Rush Freshening Lip Treatment.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness

What Else You Need to Know: Swipe on these cult-favorite lip balms (or gift them to a friend). The Advanced Therapy Treatment Lip Balm visibly volumizes and replenishes dry lips with hydration, while the Sugar Mint Rush Freshening Lip Treatment delivers a cooling burst of mint.

This Set Contains:
- 0.07 oz/ 2.2 g Sugar Mint Rush Freshening Lip Treatment
- 0.07 oz/ 2.2 g Sugar Advanced Therapy Treatment Lip Balm

Clean at Sephora
Clean at Sephora is formulated without a list of over 50 ingredients, including sulfates (SLS and SLES), parabens, phthalates, and more. For the full list, check out the Ingredients tab.","Sugar Mint Rush Freshening Lip Treatment:
Cera Alba (Beeswax), Simmondsia Chinensis (Jojoba) Seed Oil, Ricinus Communis (Castor) Seed Oil, C10-18 Triglycerides, Hydrogenated Olive Oil Decyl Esters, Vitis Vinifera (Grape) Seed Oil, Menthyl PCA, Persea Gratissima (Avocado) Oil, Copernicia Cerifera (Carnauba) Wax, Limnanthes Alba (Meadow-foam) Seed Oil, Hydrolyzed Corn Starch Octenylsuccinate, Passiflora Incarnata Seed Oil, Sucrose Tetrastearate Triacetate, Mentha Piperita (Peppermint) Oil, Butyrospermum Parkii (Shea) Butter Extract, Euphorbia Cerifera (Candelilla) Wax, Ribes Nigrum (Black Currant) Seed Oil, Menthol, Tocopherol, Ascorbyl Tetraisopalmitate, Ascorbyl Palmitate, Aroma (Flavor), Ammonium Glycyrrhizate, BHT, Hydrated Silica, Polyglyceryl-3 Polyricinoleate, Propyl Gallate, CI 19140 (Yellow 5 Lake), CI 42090 (Blue 1 Lake), Limonene, Hexyl Cinnamal, Benzyl Salicylate, Linalool, Citral.

Sugar Advanced Therapy Treatment Lip Balm:
Cera Alba (Beeswax), Simmondsia Chinensis (Jojoba) Seed Oil, Hydrogenated Olive Oil Decyl Esters, Hydrogenated Palm Kernel Glycerides, Ricinus Communis (Castor) Seed Oil, Vitis Vinifera (Grape) Seed Oil, Ethylhexyl Palmitate, Parfum (Fragrance), Hydrogenated Palm Glycerides, Theobroma Grandiflorum Seed Butter, Prunus Domestica Seed Oil, Copernicia Cerifera (Carnauba) Wax, Limnanthes Alba (Meadowfoam) Seed Oil, Hydrogenated Veg-etable Oil, Passiflora Incarnata Seed Oil, Sucrose Tetrastearate Triacetate, Crithmum Maritimum Extract, Commiphora Mukul Resin Extract, Ribes Nigrum (Black Currant) Seed Oil, Tocopherol, Ascorbyl Tetraisopalmitate, Tocopheryl Acetate, Ascorbyl Palmitate, PEG-6 Isostearate, Caprylic/ Capric Triglyceride, Ammonium Glycyrrhizate, Trihydroxystearin, Hesperetin Laurate, Vanillin, Butylene Glycol, BHT, Caprylyl Glycol, Sodium Hyaluronate, Hexylene Glycol, Phenoxyethanol, Limonene, Citral, Benzyl Alcohol, Linalool, Geraniol.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",Value & Gift Sets,10
lips,https://www.sephora.com/product/color-block-high-impact-lipstick-P436270?skuId=2128692&icid2=products%20grid:p436270,2128692,ILIA,Color Block High Impact Lipstick,$28.00,"What it is: A clean, handcrafted lipstick with high-impact color and supreme hydration for all-day wear and care.

Highlighted Ingredients:
- Apricot Seed Oil: Locks in moisture.
- Castor Seed Oil: Softens and soothes.
- Mango Seed Butter: Boosts elasticity.

Ingredient Callouts: Free of sulfates SLS and SLES, parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, triclosan, and triclocarban. This product is also cruelty-free and gluten-free, and comes in recyclable packaging.

What Else You Need to Know: Clean color, big impact. This full-coverage lipstick is handcrafted with custom pigments made from castor seed oil—giving you four times the intensity and a creamy finish. Get bold, long-wearing lip color that stays smooth. This lipstick comes in a range of ultra-wearable nudes, reds, and berries.","-Apricot Seed Oil: Locks in moisture.
-Castor Seed Oil: Softens and soothes.
-Mango Seed Butter: Supports natural elasticity.

Ricinus Communis (Castor) Seed Oil*, Caprylic/Capric Triglyceride, Euphorbia Cerifera (Candelilla) Wax, Copernicia Cerifera (Carnauba) Wax, Prunus Armeniaca (Apricot) Kernel Oil, Oleic/Linoleic/Linolenic Polyglycerides, Oryza Sativa (Rice) Bran Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Jojoba Esters, Hydroxystearic/Linolenic/Oleic Polyglycerides, Helianthus Annuus (Sunflower) Seed Wax, Tocopheryl Acetate, Helianthus Annuus (Sunflower) Extract, Caprylyl Glycol, Ethylhexylglycerin, Tocopherol, Butyrospermum Parkii (Shea) Butter, Camellia Oleifera Seed Oil, Aroma, Mangifera Indica (Mango) Seed Butter, Rosa Canina Fruit Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Theobroma Cacao (Cocoa) Seed Butter, Vitis Vinifera (Grape) Seed Oil, Rubus Idaeus (Raspberry) Seed Oil, Acacia Decurrens Flower Cera/Wax, Polyglycerin-3, Benzyl Alcohol, Benzyl Benzoate, Citronellol, Geraniol, Limonene, Linalool. May Contain (+/-): Titanium Dioxide (Ci 77891), Iron Oxide (Ci 77491, Ci 77492, Ci 77499), Red 7 Lake (Ci 15850), Yellow 5 Lake (Ci 19140), Red 30 Lake (Ci 73360), Red 28 Lake (Ci 45410), Red 22 Lake (Ci 45380), Manganese Violet (Ci 77742).

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",Lipstick,88
lips,https://www.sephora.com/product/sephora-collection-glossed-lip-gloss-P457430?icid2=products%20grid:p457430,2256105,SEPHORA COLLECTION,Glossed Lip Gloss,$10.00,"What it is: A high shine, cushion-like lip gloss that glides on smoothly and never bleeds or settles into lip lines.

What Else You Need to Know: Make a statement with GLOSSED, a highly reflective, long-lasting, non-tacky lip gloss. The uniquely shaped applicator hugs lips for easy and precise application in just one swipe. From sheer to opaque, Glossed is available in a wide variety of buzzworthy shades and finishes.","Polybutene, Octyldodecyl Stearoyl Stearate, Triisodecyl Trimellitate, Vp/Hexadecene Copolymer, Isocetyl Stearate, Silica Dimethyl Silylate, Diisostearyl Malate, Silica, Phenylpropyldimethylsiloxysilicate, Tocopheryl Acetate, Synthetic Fluorphlogopite, Ci 77891 (Titanium Dioxide), Parfum (Fragrance), Citrullus Vulgaris (Watermelon) Seed Oil, Limonene, Tin Oxide, Citral, Ci 75470 (Carmine).",Lip Gloss,114
lips,https://www.sephora.com/product/demi-matte-cream-lipstick-P54654321?icid2=products%20grid:p54654321,2114296,HUDA BEAUTY,Demi Matte Cream Liquid Lipstick,$20.00,"What it is:
A highly-comfortable, hydrating cream lipstick that sets to a velvety, satin finish that lasts throughout the day.

What it does:
Inspired by Huda’s love for self-expression through makeup, Demi Matte is a bold cream lipstick that showcases a full spectrum of ultra-feminine colors to complement every one of your alter-egos. Saturated in pigment, the creamy texture glides on with an intense color release from the first swipe, creating a lacquer-like sheen which highlights and enhances the natural contours of your lips.

Demi Matte Lipsticks are formulated with a hint of menthol, specially designed to deliver a temporary cooling effect and tingling sensation that leaves the lips looking fuller. The formula is also enriched with Maxi-lip™, which supports natural collagen and hydrates the lips.

Demi Matte sets to a satin finish that lasts for hours with extreme comfort, without dehydrating the lips. Faithful to her versatile use, Huda likes to blot her lips after application to mute the shine and achieve a more matte, almost stainy finish.","Trimethylsiloxyphenyl Dimethicone, Polybutene, Diisostearyl Malate, Dimethicone, Bis-Diglyceryl Polyacyladipate-2, Silica Dimethyl Silylate, Isododecane, Trimethylsiloxysilicate, Kaolin, Polysilicone-11, Ethylhexyl Palmitate, Tribehenin, Menthol, Aroma (Flavor), Sorbitan Isostearate, Lactic Acid, Palmitoyl Tripeptide-1, [+/- Ci 77891 (Titanium Dioxide), Ci 15985 (Yellow 6 Lake), Ci 77499 (Iron Oxides), Ci 77491 (Iron Oxides), Ci 77492 (Iron Oxides), Ci 15850 (Red 7 Lake), Ci 45410 (Red 28 Lake), Ci 42090 (Blue 1 Lake), Ci 15850 (Red 6), Ci 19140 (Yellow 5 Lake)].",Lipstick,387
lips,https://www.sephora.com/product/yves-saint-laurent-rouge-pur-couture-lipstick-holiday-edition-P464322?skuId=2388254&icid2=products%20grid:p464322,2388254,Yves Saint Laurent,Rouge Pur Couture Lipstick Holiday Edition,$38.00,"What it is: A rich, creamy satin lipstick featuring couture-red shades in a runway-inspired, collectible bullet decked in leopard print.

What Else You Need to Know: Yves Saint Laurent‘s iconic Rouge Pur Couture Lipstick is here for your holiday celebrations in limited-edition shades of red. The full-coverage, satin formula provides ultra-rich color with just one stroke, leaving your lips feeling soft and smooth for up to six hours.","Octyldodecanol, Propylene Glycol Dibenzoate, Pentaerythrityl Tetraisostearate, Stearyl/Ppg-3 Myristyl Ether Dimer Dilinoleate, Neopentyl Glycol Diheptanoate, Polyethylene, Bis-Diglyceryl Polyacyladipate-2, Polybutene, Talc, Hydrogenated Coco-Glycerides, Mica, Cera Microcristallina / Microcrystalline Wax, Candelilla Cera / Candelilla Wax, Alumina, Ci 15985 / Yellow 6 Lake, Ci 15850 / Red 7, Ci 77891 / Titanium Dioxide, Ci 45410 / Red 28 Lake, Cera Alba / Beeswax, Silica Silylate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Aluminum Hydroxide, Silica, Parfum / Fragrance.",Lipstick,1
lips,https://www.sephora.com/product/gucci-baume-agrave-l-egrave-vres-lip-balm-P452738?icid2=products%20grid:p452738,2310100,Gucci,Baume à Lèvres Lip Balm,$42.00,"What it is: A hydrating balm with a wash of color in three shades and one transparent formula, melting on lips with a subtle natural shine.

Ingredient Callouts: Free of sulfates SLS and SLES, parabens, formaldehydes, formaldehyde-releasing agents, phthalates, retinyl palmitate, oxybenzone, coal tar, hydroquinone, triclosan, and triclocarban, and contains less than one percent of synthetic fragrances. This product is also vegan and silicone-free.

What Else You Need to Know: Baume à Lèvres comes in a special turquoise shade which is a blend of blue and green especially chosen by Alessandro Michele because it represents the original code for femininity before WWII.","Octyldodecanol, Trimethylolpropane Triisostearate, Polybutene, Cera Microcristallina/Microcrystalline Wax/Cire Microcrystalline, Caprylic/Capric Triglyceride, VP/Hexadecene Copolymer, Polyethylene, VP/Eicosene Copolymer, Triisodecyl Trimellitate, Mica, Stearalkonium Bentonite, Dicalcium Phosphate, Phytosteryl Isostearate, Propylene Carbonate, Ascorbyl Palmitate, Tocopherol, BHT, Tin Oxide, [May Contain/Peut Contenir/+/-:Titanium Dioxide (CI 77891), Red 7 Lake (CI 15850), Red 6 (CI 15850), Yellow 6 Lake (CI 15985), Yellow 5 Lake (CI 19140), Blue 1 Lake (CI 42090), Red 28 Lake (CI 45410)].",Lip Balm & Treatment,125
lips,https://www.sephora.com/product/refresh-prep-lip-scrubber-P429282?icid2=products%20grid:p429282,2021772,SEPHORA COLLECTION,Refresh and Prep Lip Scrubber,$10.00,"What it is:
A double-sided silicone lip tool for gentle exfoliation and circulation.

What it does:
This silicone lip brush allows gentle exfoliation and massages for smooth, plump lips. The ergonomic handle provides comfort of use.",,Lip Balm & Treatment,290
